worker_type,spouse_type,birth_yr,claim_age,age,year,marginal_irr_scheduled,marginal_irr_payable
very_low,medium,1995,65,25,2020,NA,NA
very_low,medium,1995,65,26,2021,NA,NA
very_low,medium,1995,65,27,2022,NA,NA
very_low,medium,1995,65,28,2023,NA,NA
very_low,medium,1995,65,29,2024,NA,NA
very_low,medium,1995,65,30,2025,NA,NA
very_low,medium,1995,65,31,2026,0.012571000057706394,0.0024568717403008478
very_low,medium,1995,65,32,2027,-0.047366828007994743,-0.057143460919078404
very_low,medium,1995,65,33,2028,-0.051246089128847094,-0.06133052155386265
very_low,medium,1995,65,34,2029,-0.05196465567108122,-0.062335754017762035
very_low,medium,1995,65,35,2030,-0.05485279297673251,-0.06553476022726257
very_low,medium,1995,65,36,2031,-0.05681324282853384,-0.06784787844260298
