worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t,delta_pv_ben,net_tax
high,medium,1995,65,53,2048,291581.72351000004,36156.13371524001,1903521.4470032223,21889.374655831605,0.03775077854988365
high,medium,1995,65,54,2049,299584.81516,37148.51707984,1917377.4549694185,13856.0079661957,0.06836512241289136
high,medium,1995,65,55,2050,306853.75232,38049.86528768,1931104.560298471,13727.105329052778,0.0676591987965483
high,medium,1995,65,56,2051,311648.46336,38644.40945664,1940991.075435789,9886.515137318056,0.08216879083470985
high,medium,1995,65,57,2052,315228.34362,39088.31460888,1949724.5697318455,8733.494296056451,0.08574998275057422
high,medium,1995,65,58,2053,318058.19355,39439.2160002,1956891.766324691,7167.196592845488,0.0914269620563894
high,medium,1995,65,59,2054,319643.25138000003,39635.76317112,1962576.31684038,5684.550515688956,0.09708509766618312
high,medium,1995,65,60,2055,317723.26564,39397.68493936,1966925.0729999056,4348.75615952583,0.10231172863288863
high,medium,1995,65,61,2056,310832.02502,38543.17110248,1970292.9157448271,3367.842744921334,0.1060244731556565
high,medium,1995,65,62,2057,310689.18825999997,38525.45934423999,1972936.464892367,2643.5491475395393,0.10922037171840553
high,medium,1995,65,63,2058,310655.33135,38521.2610874,1974935.5764879116,1999.111595544964,0.112296731432263
high,medium,1995,65,64,2059,310496.30178,38501.541420719994,1976364.353345642,1428.7768577304669,0.11523799288520936
high,medium,2000,65,21,2021,26834.75601,3327.50974524,1352960.3461283445,0,0.124
high,medium,2000,65,22,2022,34832.140980000004,4319.18548152,1352960.3461283445,0,0.124
high,medium,2000,65,23,2023,46502.0164,5766.2500336,1352960.3461283445,0,0.124
high,medium,2000,65,24,2024,57940.01496,7184.56185504,1352960.3461283445,0,0.124
high,medium,2000,65,25,2025,67920.1888,8422.1034112,1352960.3461283445,0,0.124
high,medium,2000,65,26,2026,77748.54873,9640.82004252,1352960.3461283445,0,0.124
high,medium,2000,65,27,2027,87622.53408000001,10865.194225920002,1352960.3461283445,0,0.124
high,medium,2000,65,28,2028,97664.12272,12110.35121728,1352960.3461283445,0,0.124
high,medium,2000,65,29,2029,107360.74005999998,13312.731767439998,1352960.3461283445,0,0.124
high,medium,2000,65,30,2030,116992.46805,14507.0660382,1369619.5978507367,16659.25172239216,0.05876897186545785
high,medium,2000,65,31,2031,126699.05210000002,15710.6824604,1373264.9442517243,3645.3464009878226,0.11027940948087586
high,medium,2000,65,32,2032,136455.4989,16920.481863600002,1399891.6741653138,26626.72991358931,0.02713098439172834
high,medium,2000,65,33,2033,146208.92619,18129.90684756,1427271.0447432045,27379.370577890422,0.02722606580052861
high,medium,2000,65,34,2034,155955.8819,19338.5293556,1455441.152860309,28170.10811710474,0.02682684378656859
high,medium,2000,65,35,2035,165492.31314,20521.04682936,1484243.8499427338,28802.69708242477,0.02634394116454037
high,medium,2000,65,36,2036,174845.94336,21680.89697664,1513598.5303248237,29354.68038208969,0.02565185866451968
high,medium,2000,65,37,2037,184219.259,22843.188116,1543404.7721627045,29806.241837880807,0.02495493499983597
high,medium,2000,65,38,2038,193818.8708,24033.539979199995,1573717.8167250028,30313.04456229857,0.02395153242870597
high,medium,2000,65,39,2039,203411.78142,25223.06089608,1604381.074753201,30663.258028198263,0.02313260131757272
high,medium,2000,65,40,2040,213273.5381,26445.9187244,1635384.3808883342,31003.30613513314,0.02225540535016475
high,medium,2000,65,41,2041,223135.20876,27668.76588624,1666687.5231546042,31303.14226627001,0.02119675479296415
high,medium,2000,65,42,2042,233002.098,28892.260152,1698248.8084439563,31561.28528935206,0.02007296819986441
high,medium,2000,65,43,2043,243387.33275999996,30180.02926223999,1730048.472383372,31799.66393941571,0.01904456933498894
high,medium,2000,65,44,2044,253710.54775000003,31460.107921000003,1762016.2640035583,31967.791620186297,0.01802555506870047
high,medium,2000,65,45,2045,264097.5932,32748.1015568,1794226.7230861834,32210.459082625108,0.01659952781638199
high,medium,2000,65,46,2046,274701.64304,34063.003736959996,1826553.7175241609,32326.99443797744,0.015501315483764041
high,medium,2000,65,47,2047,285230.76780000003,35368.615207200004,1858971.088641344,32417.371117183007,0.01428942158151533
high,medium,2000,65,48,2048,295633.81463,36658.59301412,1891416.6669034753,32445.57826213143,0.01307864250742858
high,medium,2000,65,49,2049,305877.145,37928.76598,1923841.1647935791,32424.49789010384,0.01182742804073577
high,medium,2000,65,50,2050,316623.86000000004,39261.358640000006,1956293.181453,32452.01665942068,0.01044528309196412
high,medium,2000,65,51,2051,327193.42878,40571.98516872,1988637.9096068805,32344.728153880453,0.00932922650620668
high,medium,2000,65,52,2052,336941.48906,41780.74464344,2020871.8486130417,32233.93900616141,0.00781250720035249
high,medium,2000,65,53,2053,346552.99701000005,42972.57162924,2044390.680787315,23518.832174272975,0.03770348311734847
high,medium,2000,65,54,2054,355989.94988000003,44142.75378512,2059267.53472378,14876.853936465455,0.06836255010277632
high,medium,2000,65,55,2055,364586.37248,45208.71018752,2074002.7253803613,14735.190656581197,0.06766272142162263
high,medium,2000,65,56,2056,370239.43424,45909.68984576,2084604.9585805696,10602.233200208051,0.08220715880360335
high,medium,2000,65,57,2057,374485.26323999994,46436.17264175999,2093984.3175528548,9379.358972285409,0.08572877835868545
high,medium,2000,65,58,2058,377888.48825,46858.172543,2101722.375385993,7738.057833138388,0.09123962303553083
high,medium,2000,65,59,2059,379851.99399,47101.64725476,2107843.0593356374,6120.683949644212,0.0970093833410634
high,medium,2000,65,60,2060,377675.52744,46831.765402560006,2112502.976317484,4659.91698184656,0.10236119466858357
high,medium,2000,65,61,2061,369604.35985,45830.9406214,2116108.8599227197,3605.883605235722,0.10608588966585827
high,medium,2000,65,62,2062,369553.93642,45824.68811608,2118934.403709121,2825.5437864013948,0.10930087385071936
high,medium,2000,65,63,2063,369617.24102,45832.53788648,2121091.6170206806,2157.2133115595207,0.1122522455531858
high,medium,2000,65,64,2064,369526.71894,45821.313148559995,2122658.7452765834,1567.1282559027895,0.1150624318439859
high,medium,2005,65,21,2026,33342.31083,4134.44654292,1455259.672412128,0,0.124
high,medium,2005,65,22,2027,42754.15872000001,5301.5156812800005,1455259.672412128,0,0.124
high,medium,2005,65,23,2028,56902.80271999999,7055.947537279999,1455259.672412128,0,0.124
high,medium,2005,65,24,2029,70669.97411999998,8763.076790879997,1455259.672412128,0,0.124
high,medium,2005,65,25,2030,82748.62299999999,10260.829252,1455259.672412128,0,0.124
high,medium,2005,65,26,2031,94498.28218,11717.78699032,1455259.672412128,0,0.124
high,medium,2005,65,27,2032,106406.76186,13194.43847064,1455259.672412128,0,0.124
high,medium,2005,65,28,2033,118430.21878,14685.347128719999,1455259.672412128,0,0.124
high,medium,2005,65,29,2034,130083.0167,16130.2940708,1455259.672412128,0,0.124
high,medium,2005,65,30,2035,141531.07089,17549.85279036,1473169.308440103,17909.636027975008,0.0615387794463261
high,medium,2005,65,31,2036,152879.8179,18957.0974196,1477102.890559957,3933.5821198537014,0.11074089949874474
high,medium,2005,65,32,2037,164195.4265,20360.232886,1505721.6008969557,28618.710336998804,0.03013983976900049
high,medium,2005,65,33,2038,175433.3598,21753.7366152,1535224.0016244682,29502.40072751278,0.02936457087768486
high,medium,2005,65,34,2039,186809.24787,23164.346735879997,1565489.1445486173,30265.142924149055,0.02863596454299219
high,medium,2005,65,35,2040,198103.4538,24564.8282712,1596434.712882616,30945.568333998788,0.02782141934022004
high,medium,2005,65,36,2041,209263.57056,25948.68274944,1628008.991392892,31574.278510275995,0.02673458727952536
high,medium,2005,65,37,2042,220407.39,27330.51636,1660141.345558947,32132.354166054865,0.02560303465053294
high,medium,2005,65,38,2043,231756.93573999996,28737.860031759996,1692696.9842146002,32555.638655653223,0.02473286851374942
high,medium,2005,65,39,2044,242986.2455,30130.294442,1725675.1120373055,32978.12782270531,0.02358398531968869
high,medium,2005,65,40,2045,254513.40635000003,31559.662387400003,1759005.7932010714,33330.681163765956,0.0225530762839085
high,medium,2005,65,41,2046,266038.46049,32988.76910076,1792694.32827897,33688.53507789853,0.02129543714689997
high,medium,2005,65,42,2047,277565.9044,34418.1721456,1826594.8107489375,33900.4824699678,0.02028573795960072
high,medium,2005,65,43,2048,289724.51508,35925.83986992,1860805.0138556513,34210.20310671348,0.01901776624557586
high,medium,2005,65,44,2049,301857.04538,37430.273627120005,1895243.0189719496,34438.00511629833,0.01779896423375469
high,medium,2005,65,45,2050,314090.86912000005,38947.26777088,1929839.4978556547,34596.4788837051,0.01664671129427384
high,medium,2005,65,46,2051,326631.56256,40502.313757439995,1964604.8754519604,34765.37759630568,0.01538889090922609
high,medium,2005,65,47,2052,339074.03013,42045.17973612,1999477.69091346,34872.815461499384,0.01411849187226819
high,medium,2005,65,48,2053,351369.02012999996,43569.75849612,2034375.278191802,34897.58727834211,0.01290084793367503
high,medium,2005,65,49,2054,363466.985,45069.90614000001,2069265.5322091707,34890.25401736889,0.01157454491581072
high,medium,2005,65,50,2055,376194.665,46648.13846,2104159.728156312,34894.195947141154,0.01026012771457343
high,medium,2005,65,51,2056,388706.90602000005,48199.656346480006,2138963.0030943947,34803.27493808279,0.00904795271426676
high,medium,2005,65,52,2057,400280.06612,49634.728198879995,2173615.374975072,34652.37188067706,0.00763174011787626
high,medium,2005,65,53,2058,411743.48215000005,51056.19178660001,2198897.1751999366,25281.800224864855,0.03758413524715633
high,medium,2005,65,54,2059,423045.04074,52457.585051760005,2214929.8860630495,16032.710863112938,0.0681556485017869
high,medium,2005,65,55,2060,433381.39008,53739.29236992,2230770.627144817,15840.74108176725,0.06760886722831543
high,medium,2005,65,56,2061,440244.5632,54590.325836799995,2242176.9671346033,11406.339989786502,0.08214912193587207
high,medium,2005,65,57,2062,445437.13908,55234.20524592,2252261.5427056863,10084.575571082998,0.08571134195081541
high,medium,2005,65,58,2063,449611.1489,55751.7824636,2260554.7127625244,8293.170056838077,0.0913390264681876
high,medium,2005,65,59,2064,452068.06077,56056.43953548,2267155.483793429,6600.771030904725,0.0969303181392702
high,medium,2005,65,60,2065,449571.65504,55746.885224959995,2272178.6348044947,5023.15101106558,0.10231215989372264
high,medium,2005,65,61,2066,440032.28478,54564.00331272,2276034.62146088,3855.986656385474,0.10619111816045468
high,medium,2005,65,62,2067,440029.78389,54563.693202359995,2279103.2073239116,3068.585863031447,0.10916154923660906
high,medium,2005,65,63,2068,440136.65645,54576.9453998,2281414.4883516603,2311.281027748715,0.11230112099471012
high,medium,2005,65,64,2069,440047.79616,54565.926723840006,2283097.851993321,1683.3636416606605,0.11507714554545724
high,medium,2010,65,21,2031,40525.40078,5025.14969672,1565833.248021312,0,0.124
high,medium,2010,65,22,2032,51919.65324000001,6438.037001760001,1565833.248021312,0,0.124
high,medium,2010,65,23,2033,69001.91378,8556.23730872,1565833.248021312,0,0.124
high,medium,2010,65,24,2034,85626.8634,10617.7310616,1565833.248021312,0,0.124
high,medium,2010,65,25,2035,100104.7454,12412.9884296,1565833.248021312,0,0.124
high,medium,2010,65,26,2036,114025.16382,14139.120313679998,1565833.248021312,0,0.124
high,medium,2010,65,27,2037,128038.1061,15876.725156399998,1565833.248021312,0,0.124
high,medium,2010,65,28,2038,142102.2076,17620.6737424,1565833.248021312,0,0.124
high,medium,2010,65,29,2039,155817.85191,19321.41363684,1565833.248021312,0,0.124
high,medium,2010,65,30,2040,169420.5213,21008.1446412,1585112.072896026,19278.824874714017,0.062366315736027335
high,medium,2010,65,31,2041,182973.5134,22688.7156616,1589332.1429995054,4220.0701034793165,0.11092078422413816
high,medium,2010,65,32,2042,196450.065,24359.80806,1620118.5446151618,30786.401615656447,0.03095271579161768
high,medium,2010,65,33,2043,209772.64869,26011.80843756,1651850.1484441522,31731.603828990366,0.02996559274975262
high,medium,2010,65,34,2044,223153.63175,27671.050337,1684419.2909788005,32569.1425346483,0.02900676516885641
high,medium,2010,65,35,2045,236409.9423,29314.8328452,1717757.2632419567,33337.9722631562,0.02790286565466728
high,medium,2010,65,36,2046,249499.65744,30937.95752256,1751731.2251690135,33973.96192705678,0.02684617203735678
high,medium,2010,65,37,2047,262562.34200000006,32557.730408000007,1786251.298519756,34520.07335074246,0.02578685261487217
high,medium,2010,65,38,2048,275879.87042,34209.10393208,1821290.1298850568,35038.83136530081,0.02466400696402663
high,medium,2010,65,39,2049,289097.59875999996,35848.10224623999,1856790.596108429,35500.46622337215,0.02344277221197855
high,medium,2010,65,40,2050,302692.41016,37533.85885984,1892674.8807746975,35884.28466626885,0.0223580090619814
high,medium,2010,65,41,2051,316330.68186,39225.00455064,1928910.4651862304,36235.58441153262,0.02117208361270697
high,medium,2010,65,42,2052,329962.26373999997,40915.32070375999,1965425.8879801205,36515.42279388989,0.01998982575415508
high,medium,2010,65,43,2053,344345.65308,42698.86098192,2002214.0030278005,36788.115047680214,0.0188707956312917
high,medium,2010,65,44,2054,358689.99034,44477.558802160005,2039244.547641439,37030.544613638194,0.01763518962566598
high,medium,2010,65,45,2055,373185.10768,46274.95335232,2076468.8522272953,37224.30458585662,0.01640152933929991
high,medium,2010,65,46,2056,388039.40704,48116.88647296,2113883.709994044,37414.85776674887,0.01510228730069803
high,medium,2010,65,47,2057,402813.48426,49948.87204824,2151387.371597628,37503.661603583954,0.01390519046045689
high,medium,2010,65,48,2058,417465.45295,51765.7161658,2188954.3963805693,37567.02478294121,0.01258847607986301
high,medium,2010,65,49,2059,431930.4675,53559.37797,2226487.9835047033,37533.58712413395,0.01135892939200241
high,medium,2010,65,50,2060,447180.09,55450.33116,2264028.2203177093,37540.23681300599,0.01006641388108035
high,medium,2010,65,51,2061,462203.87735,57313.2807914,2301490.221390332,37462.001072622836,0.00882949064985289
high,medium,2010,65,52,2062,476119.15604,59038.77534896,2338782.2119683535,37291.99057802139,0.00747194640638076
high,medium,2010,65,53,2063,489891.76918000006,60746.579378320006,2365991.658987593,27209.447019239426,0.03748391947020335
high,medium,2010,65,54,2064,503472.81102,62430.628566479994,2383229.4645354557,17237.80554786278,0.06816199413292515
high,medium,2010,65,55,2065,515881.95328,63969.36220672,2400277.0640562484,17047.59952079272,0.06757344637120398
high,medium,2010,65,56,2066,524132.94336,64992.48497663999,2412553.052531252,12275.988475003744,0.08212716911724101
high,medium,2010,65,57,2067,530384.30586,65767.65392663999,2423400.3611030676,10847.30857181549,0.08571793820568568
high,medium,2010,65,58,2068,535392.63275,66388.686461,2432333.0006691385,8932.639566070866,0.0913022332526378
high,medium,2010,65,59,2069,538341.46128,66754.34119872001,2439415.6155959503,7082.614926811773,0.09700438941569305
high,medium,2010,65,60,2070,535399.18894,66389.49942856,2444812.217162949,5396.601566998754,0.10234557374954066
high,medium,2010,65,61,2071,524045.75531,64981.67365844,2448980.1218938115,4167.904730862472,0.10611045509689722
high,medium,2010,65,62,2072,524009.41814,64977.16784936,2452280.429325598,3300.307431786321,0.10916755648558844
high,medium,2010,65,63,2073,524104.49124,64988.95691376,2454776.2199238613,2495.7905982634984,0.11225820907201887
high,medium,2010,65,64,2074,523988.34936,64974.55532064,2456586.4069737056,1810.1870498443025,0.11508148422873764
high,none,1930,65,21,1951,1240.02788,37.20083639999999,0,0,0.03
high,none,1930,65,22,1952,1623.4327200000002,48.70298160000001,0,0,0.03
high,none,1930,65,23,1953,2191.32912,65.7398736,0,0,0.03
high,none,1930,65,24,1954,2631.80376,105.2721504,0,0,0.03999999999999999
high,none,1930,65,25,1955,3103.3536,124.134144,0,0,0.04000000000000001
high,none,1930,65,26,1956,3648.92788,145.9571152,0,0,0.04
high,none,1930,65,27,1957,4075.08468,183.3788106,0,0,0.045
high,none,1930,65,28,1958,4401.2124,189,0,0,0.04294271278523163
high,none,1930,65,29,1959,4885.2986,240,0,0,0.0491269868335172
